context number,rate
23230,0.02672650
23240,0.02666485
23250,0.02663934
23260,0.02659510
23270,0.02642540
23280,0.02631570
23290,0.02627193
23300,0.02625036
23310,0.02619710
23320,0.02615326
23330,0.02603214
23340,0.02598756
23350,0.02588850
23360,0.02579810
23370,0.02573865
23380,0.02563184
23390,0.02554476
23400,0.02545773
23410,0.02536540
23420,0.02519330
23430,0.02510845
23440,0.02499824
23450,0.02489950
23460,0.02478590
23470,0.02467346
23480,0.02457260
23490,0.02444140
23500,0.02435106
23510,0.02425960
23520,0.02416485
23530,0.02404880
23540,0.02398750
23550,0.02392210
23560,0.02382946
23570,0.02375030
23580,0.02360350
23590,0.02339375
23600,0.02336984
23610,0.02333190
23620,0.02327567
23630,0.02320280
23640,0.02317315
23650,0.02313150
23660,0.02310836
23670,0.02308046
23680,0.02295124
23690,0.02290460
23700,0.02284300
23710,0.02276140
23720,0.02266675
23730,0.02261865
23740,0.02255320
23750,0.02251446
23760,0.02246450
23770,0.02242475
23780,0.02231913
23790,0.02226330
23800,0.02221380
23810,0.02218980
23820,0.02210720
23830,0.02206313
23840,0.02199960
23850,0.02193623
23860,0.02185976
23870,0.02168410
23880,0.02160114
23890,0.02150810
23900,0.02144420
23910,0.02133494
23920,0.02131015
23930,0.02125760
23940,0.02117580
23950,0.02107596
23960,0.02098780
23970,0.02085590
23980,0.02081435
23990,0.02074570
24000,0.02069425
24010,0.02056760
24020,0.02050596
24030,0.02042776
24040,0.02037820
24050,0.02027606
24060,0.02015860
24070,0.02005660
24080,0.01994305
24090,0.01974225
24100,0.01974046
24110,0.01972310
24120,0.01971983
24130,0.01968700
24140,0.01965030
24150,0.01959085
24160,0.01958150
24170,0.01957786
24180,0.01956945
24190,0.01954720
24200,0.01950420
24210,0.01949590
24220,0.01935460
24230,0.01932686
24240,0.01932257
24250,0.01929247
24260,0.01926124
24270,0.01924073
24280,0.01918020
24290,0.01917314
24300,0.01914150
24310,0.01909350
24320,0.01905510
24330,0.01895660
24340,0.01891607
24350,0.01887380
24360,0.01884770
24370,0.01883333
24380,0.01875910
24390,0.01874500
24400,0.01870304
24410,0.01865020
24420,0.01859945
24430,0.01854730
24440,0.01853020
24450,0.01833266
24460,0.01805233
24470,0.01803620
24480,0.01801560
24490,0.01800960
24500,0.01799180
24510,0.01798564
24520,0.01798075
24530,0.01789534
24540,0.01785870
24550,0.01782070
24560,0.01780897
24570,0.01778644
24580,0.01766103
24590,0.01764976
24600,0.01764130
24610,0.01762664
24620,0.01761630
24630,0.01761340
24640,0.01756140
24650,0.01752656
24660,0.01751923
24670,0.01750296
24680,0.01741220
24690,0.01740870
24700,0.01739865
24710,0.01737220
24720,0.01736456
24730,0.01730287
24740,0.01729690
24750,0.01727870
24760,0.01724810
24770,0.01724610
24780,0.01722320
24790,0.01706260
24800,0.01706260
24810,0.01706260
24820,0.01705420
24830,0.01704937
24840,0.01701354
24850,0.01699380
24860,0.01698005
24870,0.01689890
24880,0.01687735
24890,0.01682704
24900,0.01679766
24910,0.01670230
24920,0.01662980
24930,0.01661630
24940,0.01658910
24950,0.01653790
24960,0.01653550
24970,0.01652460
24980,0.01650280
24990,0.01648010
25000,0.01642290
25010,0.01635855
25020,0.01634660
25030,0.01629500
25040,0.01626515
25050,0.01625190
25060,0.01617425
25070,0.01612950
25080,0.01610606
25090,0.01605960
25100,0.01603340
25110,0.01600754
25120,0.01561903
25130,0.01558285
25140,0.01556510
25150,0.01549650
25160,0.01546570
25170,0.01537110
25180,0.01531684
25190,0.01527510
25200,0.01523770
25210,0.01520360
25220,0.01516616
25230,0.01512040
25240,0.01499176
25250,0.01496250
25260,0.01489220
25270,0.01485460
25280,0.01480450
25290,0.01475920
25300,0.01465460
25310,0.01461630
25320,0.01451486
25330,0.01445627
25340,0.01438987
25350,0.01429610
25360,0.01423950
25370,0.01416635
25380,0.01399475
25390,0.01392260
25400,0.01385600
25410,0.01377770
25420,0.01367497
25430,0.01360225
25440,0.01354444
25450,0.01350400
25460,0.01341380
25470,0.01336956
25480,0.01330375
25490,0.01324313
25500,0.01319210
25510,0.01307100
25520,0.01306720
25530,0.01303230
25540,0.01299107
25550,0.01296630
25560,0.01289520
25570,0.01288150
25580,0.01285904
25590,0.01282090
25600,0.01279540
25610,0.01265310
25620,0.01246060
25630,0.01241976
25640,0.01236000
25650,0.01231527
25660,0.01224654
25670,0.01221567
25680,0.01221030
25690,0.01218694
25700,0.01213550
25710,0.01211744
25720,0.01211310
25730,0.01207894
25740,0.01205265
25750,0.01193004
25760,0.01189774
25770,0.01188070
25780,0.01182740
25790,0.01180690
25800,0.01176990
25810,0.01174740
25820,0.01165336
25830,0.01159420
25840,0.01156350
25850,0.01150300
25860,0.01145770
25870,0.01143290
25880,0.01113885
25890,0.01105620
25900,0.01098680
25910,0.01096050
25920,0.01093540
25930,0.01091590
25940,0.01082200
25950,0.01077014
25960,0.01073620
25970,0.01067346
25980,0.01065117
25990,0.01061330
26000,0.01058730
26010,0.01043623
26020,0.01039980
26030,0.01034340
26040,0.01026284
26050,0.01019360
26060,0.01011950
26070,0.00997770
26080,0.00990587
26090,0.00987310
26100,0.00983834
26110,0.00977400
26120,0.00970880
26130,0.00957680
26140,0.00950795
26150,0.00945365
26160,0.00938210
26170,0.00929296
26180,0.00924855
26190,0.00916580
26200,0.00908356
26210,0.00898810
26220,0.00884413
26230,0.00871634
26240,0.00865745
26250,0.00858100
26260,0.00850790
26270,0.00846785
26280,0.00836867
26290,0.00832194
26300,0.00829160
26310,0.00818026
26320,0.00812196
26330,0.00805850
26340,0.00801026
26350,0.00795227
26360,0.00788530
26370,0.00784957
26380,0.00781230
26390,0.00767170
26400,0.00761540
26410,0.00758420
26420,0.00753660
26430,0.00747600
26440,0.00746780
26450,0.00742370
26460,0.00730610
26470,0.00727990
26480,0.00724370
26490,0.00718290
26500,0.00710170
26510,0.00703470
26520,0.00693255
26530,0.00686967
26540,0.00679980
26550,0.00657170
26560,0.00654333
26570,0.00653780
26580,0.00651955
26590,0.00646870
26600,0.00643134
26610,0.00640904
26620,0.00633100
26630,0.00630897
26640,0.00626860
26650,0.00624364
26660,0.00614297
26670,0.00610150
26680,0.00607806
26690,0.00601196
26700,0.00594190
26710,0.00589996
26720,0.00567233
26730,0.00561590
26740,0.00559574
26750,0.00555320
26760,0.00551164
26770,0.00540030
26780,0.00535976
26790,0.00530135
26800,0.00525560
26810,0.00519555
26820,0.00510450
26830,0.00504850
26840,0.00495940
26850,0.00490415
26860,0.00478560
26870,0.00475430
26880,0.00471420
26890,0.00466770
26900,0.00454330
26910,0.00448274
26920,0.00437210
26930,0.00427360
26940,0.00419270
26950,0.00408050
26960,0.00398890
26970,0.00390505
26980,0.00385390
26990,0.00377890
27000,0.00372296
27010,0.00362590
27020,0.00358170
27030,0.00336974
27040,0.00334990
27050,0.00328993
27060,0.00324887
27070,0.00318200
27080,0.00315100
27090,0.00308920
27100,0.00302860
27110,0.00296230
27120,0.00286510
27130,0.00281860
27140,0.00279120
27150,0.00270610
27160,0.00262194
27170,0.00256067
27180,0.00254356
27190,0.00249520
27200,0.00227844
27210,0.00222970
27220,0.00216424
27230,0.00210410
27240,0.00202380
27250,0.00197035
27260,0.00185760
27270,0.00175600
27280,0.00166290
27290,0.00157100
27300,0.00145554
27310,0.00134855
27320,0.00129030
27330,0.00121444
27340,0.00114405
27350,0.00097286
27360,0.00088673
27370,0.00084406
27380,0.00081050
27390,0.00072180
27400,0.00066810
27401,0.00066720
27402,0.00066620
27403,0.00066580
27404,0.00066530
27405,0.00065950
27406,0.00065606
27407,0.00063180
27408,0.00061920
27409,0.00061404
27410,0.00061240
27411,0.00061170
27412,0.00060810
27413,0.00060665
27414,0.00060605
27415,0.00060534
27416,0.00060510
27417,0.00060313
27418,0.00060260
27419,0.00060224
27420,0.00059485
27421,0.00059110
27422,0.00058686
27423,0.00056790
27424,0.00055510
27425,0.00054940
27426,0.00054615
27427,0.00054420
27428,0.00053670
27429,0.00053320
27430,0.00052905
27431,0.00052610
27432,0.00051206
27433,0.00050430
27434,0.00050070
27435,0.00049560
27436,0.00049290
27437,0.00049220
27438,0.00048357
27439,0.00047874
27440,0.00043360
27441,0.00040560
27442,0.00038890
27443,0.00038015
27444,0.00037610
27445,0.00037354
27446,0.00037260
27447,0.00036764
27448,0.00036530
27449,0.00036290
27450,0.00035260
27451,0.00034780
27452,0.00034530
27453,0.00033940
27454,0.00033660
27455,0.00033520
27456,0.00033480
27457,0.00033450
27458,0.00033430
27459,0.00033140
27460,0.00031320
27461,0.00030267
27462,0.00029750
27463,0.00029486
27464,0.00029355
27465,0.00028634
27466,0.00028300
27467,0.00027894
27468,0.00026720
27469,0.00026270
27470,0.00026060
27471,0.00025933
27472,0.00025683
27473,0.00025606
27474,0.00025500
27475,0.00024740
27476,0.00024390
27477,0.00023984
27478,0.00023780
27479,0.00020605
27480,0.00018580
27481,0.00017360
27482,0.00016770
27483,0.00016470
27484,0.00016060
27485,0.00015306
27486,0.00014960
27487,0.00014790
27488,0.00014300
27489,0.00013035
27490,0.00012390
27491,0.00012130
27492,0.00011620
27493,0.00010824
27494,0.00010370
27495,0.00009920
27496,0.00009650
27497,0.00007253
27498,0.00006014
27499,0.00005424
27500,0.00005160
27501,0.00005110
27502,0.00005114
27503,0.00005066
27504,0.00005036
27505,0.00005040
27506,0.00004770
27507,0.00004637
27508,0.00004607
27509,0.00004570
27510,0.00003940
27511,0.00003570
27512,0.00003397
27513,0.00003325
27514,0.00002056
27515,0.00001394
27516,0.00000970
27517,0.00000480
27518,0.00000240
27519,0.00000125
27520,0.00000000
